Task ID,Task Type,Duration in min,Day of Week,has Description,has Address,has URL,Priority,is Complete,Start Time,End Time,hour_end,minute_end,hour_start,minute_start,hour_start_sin,hour_start_cos,minute_start_sin,minute_start_cos
2574,meeting,15,Friday,True,False,False,ASAP,False,09:00,,,,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2575,workout,90,Wednesday,False,False,False,ASAP,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2576,work,60,Wednesday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2577,personal,60,Wednesday,True,False,False,low,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2578,workout,120,Tuesday,True,False,False,ASAP,True,19:30,21:30,21.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
2579,meeting,90,Thursday,True,False,False,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2580,meeting,60,Friday,True,False,True,ASAP,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2581,meeting,100,Monday,True,True,False,high,True,11:00,12:40,12.0,40.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2582,work,60,Friday,True,False,False,ASAP,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2583,work,30,Friday,True,False,False,ASAP,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2584,workout,120,Monday,False,False,False,low,True,12:30,14:30,14.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
2585,personal,30,Friday,True,False,False,high,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2586,workout,120,Tuesday,False,False,False,low,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2587,coding,240,Tuesday,True,False,False,medium,True,13:00,17:00,17.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2588,meeting,60,Monday,False,True,True,ASAP,False,10:00,,,,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2589,meeting,45,Monday,True,True,True,ASAP,True,12:00,12:45,12.0,45.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2590,meeting,45,Friday,False,False,True,high,True,15:00,15:45,15.0,45.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2591,workout,60,Wednesday,False,False,False,ASAP,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
2592,workout,30,Monday,True,False,False,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2593,meeting,15,Monday,False,False,True,ASAP,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2594,workout,30,Tuesday,True,False,False,low,True,18:30,19:00,19.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2595,work,60,Friday,True,False,False,medium,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2596,work,30,Friday,True,False,False,medium,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2597,workout,60,Tuesday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2598,meeting,60,Thursday,True,False,True,ASAP,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2599,workout,90,Tuesday,False,False,False,ASAP,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2600,workout,60,Monday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2601,workout,120,Wednesday,False,False,False,low,False,19:30,,,,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
2602,coding,180,Wednesday,True,False,False,medium,True,13:00,16:00,16.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2603,work,90,Wednesday,True,True,False,medium,False,18:00,,,,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2604,personal,60,Friday,False,False,False,medium,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2605,personal,60,Friday,False,False,False,ASAP,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2606,coding,150,Wednesday,False,False,False,medium,True,20:00,22:30,22.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2607,workout,60,Thursday,True,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
2608,coding,240,Tuesday,True,False,False,medium,True,16:00,20:00,20.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2609,coding,90,Tuesday,True,False,False,high,True,18:00,19:30,19.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2610,meeting,60,Monday,True,False,True,ASAP,False,12:00,,,,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2611,work,60,Wednesday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2612,personal,60,Friday,True,False,False,medium,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2613,workout,60,Wednesday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2614,personal,30,Wednesday,True,True,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2615,personal,120,Wednesday,True,False,False,medium,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2616,work,120,Wednesday,True,False,False,medium,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2617,personal,60,Friday,True,False,False,medium,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2618,personal,120,Wednesday,True,False,False,medium,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2619,coding,180,Tuesday,False,False,False,ASAP,False,08:00,,,,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2620,work,90,Wednesday,True,False,False,medium,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2621,meeting,15,Friday,True,False,True,ASAP,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2622,workout,30,Friday,False,False,False,low,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2623,personal,120,Friday,True,False,False,ASAP,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2624,workout,60,Tuesday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2625,meeting,90,Friday,True,True,True,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2626,workout,60,Wednesday,True,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
2627,meeting,30,Monday,True,False,True,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2628,coding,180,Wednesday,False,False,False,medium,True,09:00,12:00,12.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2629,personal,30,Friday,True,True,False,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2630,meeting,100,Friday,False,False,True,ASAP,True,11:00,12:40,12.0,40.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2631,workout,30,Tuesday,True,False,False,low,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
2632,personal,60,Friday,False,False,False,low,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2633,coding,210,Tuesday,False,False,False,medium,True,12:00,15:30,15.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2634,personal,90,Friday,True,False,False,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2635,meeting,90,Monday,True,False,False,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2636,coding,60,Wednesday,True,False,False,low,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2637,workout,30,Thursday,True,False,False,low,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2638,coding,210,Tuesday,True,False,True,ASAP,True,18:00,21:30,21.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2639,coding,270,Tuesday,True,False,True,high,True,16:00,20:30,20.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2640,work,30,Friday,True,False,False,low,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2641,coding,210,Tuesday,True,False,False,medium,True,11:00,14:30,14.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2642,coding,90,Wednesday,True,False,False,medium,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2643,personal,120,Wednesday,True,False,False,medium,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2644,workout,30,Wednesday,True,False,False,low,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2645,personal,30,Friday,True,False,False,low,False,07:00,,,,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2646,personal,30,Friday,True,False,True,medium,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2647,meeting,30,Monday,False,False,True,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2648,personal,30,Wednesday,True,False,False,high,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2649,work,30,Friday,True,False,False,high,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2650,work,30,Friday,True,False,False,medium,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2651,meeting,15,Friday,True,False,True,medium,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2652,workout,60,Friday,True,False,False,low,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
2653,workout,60,Thursday,True,True,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2654,personal,90,Friday,True,False,False,medium,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2655,personal,120,Wednesday,True,False,False,ASAP,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2656,personal,60,Wednesday,True,True,True,low,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2657,workout,60,Tuesday,True,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2658,coding,180,Thursday,True,False,False,ASAP,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2659,work,30,Friday,True,False,False,high,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2660,coding,60,Wednesday,True,False,False,high,True,20:00,21:00,21.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2661,coding,210,Wednesday,False,False,True,high,True,16:00,19:30,19.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2662,workout,30,Monday,False,False,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2663,coding,210,Thursday,True,False,False,ASAP,True,07:00,10:30,10.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2664,meeting,30,Thursday,True,False,True,ASAP,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2665,personal,120,Friday,True,False,False,medium,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2666,meeting,30,Monday,True,False,True,medium,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2667,work,90,Wednesday,True,True,False,low,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2668,personal,60,Friday,True,True,False,medium,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2669,coding,120,Tuesday,True,False,False,medium,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2670,work,60,Friday,True,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2671,personal,120,Wednesday,True,False,False,low,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2672,coding,150,Wednesday,True,False,True,high,True,09:00,11:30,11.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2673,meeting,90,Monday,True,False,False,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2674,personal,30,Friday,True,False,False,medium,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2675,coding,90,Wednesday,True,False,False,ASAP,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2676,meeting,60,Monday,True,True,True,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2677,work,60,Friday,False,False,False,low,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2678,work,90,Wednesday,True,False,False,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2679,work,60,Friday,True,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2680,work,60,Wednesday,True,False,False,high,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2681,workout,60,Monday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2682,personal,60,Friday,True,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2683,personal,30,Wednesday,True,False,True,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2684,workout,60,Monday,False,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
2685,coding,270,Friday,True,False,False,low,False,18:00,,,,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2686,coding,270,Wednesday,True,False,False,medium,True,20:00,00:30,0.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2687,work,90,Friday,True,False,False,low,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2688,meeting,60,Monday,True,False,True,high,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2689,coding,90,Tuesday,False,False,False,ASAP,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2690,meeting,30,Monday,True,False,True,medium,False,10:00,,,,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2691,personal,120,Wednesday,False,False,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2692,meeting,45,Monday,True,False,False,ASAP,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2693,personal,30,Friday,True,False,True,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2694,workout,90,Monday,False,False,False,low,True,18:30,20:00,20.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2695,workout,60,Monday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2696,work,120,Wednesday,True,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2697,coding,90,Wednesday,True,False,False,high,False,09:00,,,,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2698,work,60,Friday,True,False,False,high,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2699,personal,60,Wednesday,True,False,False,medium,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2700,work,90,Friday,True,False,False,medium,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2701,meeting,100,Friday,True,False,True,high,True,11:00,12:40,12.0,40.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2702,personal,30,Wednesday,True,True,False,medium,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2703,workout,30,Wednesday,False,False,False,low,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2704,coding,240,Thursday,True,False,False,medium,True,12:00,16:00,16.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2705,personal,60,Wednesday,True,False,False,low,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2706,personal,90,Friday,True,True,False,high,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2707,meeting,15,Monday,True,False,True,ASAP,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2708,coding,240,Tuesday,True,False,False,ASAP,True,10:00,14:00,14.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2709,workout,30,Wednesday,False,False,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2710,personal,30,Wednesday,True,True,False,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2711,personal,60,Friday,True,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2712,meeting,30,Monday,True,False,True,medium,False,12:00,,,,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2713,work,60,Friday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2714,workout,60,Tuesday,False,False,False,ASAP,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2715,coding,180,Tuesday,True,False,False,ASAP,True,10:00,13:00,13.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2716,personal,60,Friday,True,False,True,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2717,personal,120,Friday,True,True,False,high,True,20:00,22:00,22.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2718,workout,60,Monday,True,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
2719,work,30,Wednesday,False,False,False,medium,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2720,personal,90,Friday,True,True,False,low,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2721,workout,30,Friday,False,False,False,ASAP,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
2722,meeting,90,Monday,True,False,True,medium,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2723,work,90,Friday,True,False,False,ASAP,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2724,coding,180,Tuesday,True,False,False,high,True,19:00,22:00,22.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2725,personal,30,Friday,True,False,False,high,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2726,workout,60,Wednesday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
2727,meeting,120,Monday,True,False,True,medium,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2728,coding,150,Tuesday,True,False,False,medium,True,07:00,09:30,9.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2729,workout,30,Wednesday,True,False,False,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2730,workout,30,Wednesday,False,False,False,low,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2731,coding,90,Thursday,True,False,False,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2732,meeting,15,Friday,True,False,True,ASAP,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2733,meeting,15,Monday,True,True,True,ASAP,True,14:00,14:15,14.0,15.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2734,work,30,Wednesday,True,False,False,ASAP,False,08:00,,,,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2735,personal,90,Friday,True,False,False,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2736,coding,270,Wednesday,False,False,False,ASAP,True,14:00,18:30,18.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2737,coding,60,Thursday,True,False,False,high,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2738,coding,180,Friday,True,False,False,ASAP,False,18:00,,,,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2739,meeting,30,Friday,True,True,True,high,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2740,personal,120,Friday,True,False,False,high,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
2741,work,60,Wednesday,True,False,False,medium,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2742,workout,60,Monday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
2743,workout,60,Friday,False,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
